size threads sequential_time parallel_time builtin_time
980 32 0.000111 0.040300 0.000298
280 2 0.000035 0.000846 0.000100
120 32 0.000012 0.027394 0.000027
840 16 0.000090 0.023900 0.000258
20 2 0.000003 0.000682 0.000005
660 32 0.000072 0.040977 0.000218
80 8 0.000008 0.008556 0.000018
860 8 0.000109 0.009678 0.000284
300 8 0.000030 0.010199 0.000109
240 4 0.000023 0.004202 0.000086
680 8 0.000072 0.009807 0.000226
440 32 0.000047 0.034886 0.000135
720 16 0.000083 0.020494 0.000226
1000 8 0.000115 0.011635 0.000325
700 16 0.000072 0.027569 0.000205
100 16 0.000010 0.016320 0.000021
460 32 0.000053 0.036092 0.000165
960 32 0.000105 0.040837 0.000284
640 16 0.000066 0.020454 0.000193
180 8 0.000018 0.009218 0.000084
660 16 0.000069 0.021450 0.000198
460 16 0.000051 0.017960 0.000161
220 4 0.000037 0.003948 0.000105
840 8 0.000088 0.010460 0.000259
340 16 0.000033 0.019634 0.000124
480 16 0.000050 0.021050 0.000170
720 32 0.000080 0.036186 0.000254
520 32 0.000055 0.040151 0.000177
360 2 0.000048 0.000723 0.000158
540 16 0.000056 0.018435 0.000175
200 8 0.000021 0.010217 0.000082
340 32 0.000033 0.042508 0.000126
500 4 0.000055 0.002475 0.000177
20 8 0.000002 0.005986 0.000003
120 8 0.000013 0.007932 0.000026
800 2 0.000092 0.001167 0.000313
260 16 0.000027 0.020743 0.000114
280 4 0.000029 0.003610 0.000110
1000 2 0.000105 0.000878 0.000282
700 2 0.000104 0.001176 0.000238
360 32 0.000038 0.029988 0.000136
260 32 0.000029 0.036993 0.000103
540 2 0.000076 0.001290 0.000195
840 16 0.000096 0.024695 0.000260
220 16 0.000022 0.019395 0.000090
60 16 0.000004 0.014157 0.000012
980 4 0.000107 0.004369 0.000308
560 4 0.000065 0.002649 0.000181
60 2 0.000009 0.000852 0.000015
220 32 0.000025 0.034943 0.000097
120 4 0.000011 0.004249 0.000023
840 2 0.000095 0.000715 0.000244
100 8 0.000010 0.007493 0.000021
440 4 0.000053 0.003773 0.000190
40 8 0.000004 0.008068 0.000008
280 4 0.000028 0.003583 0.000095
320 16 0.000033 0.018575 0.000116
520 32 0.000053 0.039190 0.000168
980 2 0.000115 0.000938 0.000301
780 4 0.000088 0.003343 0.000198
520 4 0.000051 0.003606 0.000162
720 16 0.000078 0.020825 0.000239
620 8 0.000076 0.011046 0.000191
600 16 0.000061 0.020911 0.000195
360 8 0.000035 0.008270 0.000128
640 32 0.000063 0.039003 0.000184
80 16 0.000008 0.017368 0.000016
180 2 0.000018 0.000543 0.000081
840 8 0.000094 0.009268 0.000263
200 16 0.000019 0.018257 0.000075
480 32 0.000051 0.029613 0.000174
780 32 0.000095 0.035384 0.000244
80 2 0.000011 0.000933 0.000023
120 2 0.000011 0.000569 0.000025
500 8 0.000052 0.010833 0.000155
860 16 0.000102 0.024615 0.000302
680 2 0.000089 0.000967 0.000252
260 4 0.000028 0.003449 0.000109
920 8 0.000101 0.010039 0.000322
680 32 0.000076 0.041064 0.000225
800 32 0.000090 0.036829 0.000256
520 2 0.000066 0.001354 0.000213
860 4 0.000105 0.003208 0.000318
960 4 0.000113 0.003232 0.000335
740 2 0.000090 0.001307 0.000273
420 32 0.000042 0.037126 0.000144
440 8 0.000051 0.011238 0.000175
500 4 0.000054 0.004611 0.000163
880 2 0.000120 0.001286 0.000311
220 8 0.000024 0.009048 0.000089
200 8 0.000020 0.009333 0.000078
500 16 0.000054 0.021878 0.000157
820 8 0.000093 0.007647 0.000246
780 2 0.000111 0.001172 0.000316
520 16 0.000058 0.022903 0.000177
520 8 0.000056 0.010193 0.000170
460 8 0.000047 0.007846 0.000160
960 2 0.000111 0.000751 0.000303
500 32 0.000054 0.034189 0.000166
920 16 0.000099 0.024223 0.000286
20 2 0.000003 0.000898 0.000004
300 16 0.000031 0.016729 0.000122
620 4 0.000074 0.003323 0.000197
600 4 0.000067 0.003576 0.000216
160 4 0.000015 0.002667 0.000067
860 2 0.000098 0.000864 0.000309
980 32 0.000106 0.034584 0.000257
720 2 0.000110 0.001271 0.000229
460 2 0.000059 0.001255 0.000179
700 8 0.000081 0.010056 0.000223
580 2 0.000062 0.001320 0.000185
340 4 0.000038 0.003095 0.000144
1000 32 0.000113 0.041083 0.000318
40 16 0.000004 0.013310 0.000008
200 32 0.000020 0.027963 0.000084
840 4 0.000089 0.003263 0.000246
360 4 0.000038 0.003270 0.000136
800 4 0.000100 0.004107 0.000295
560 32 0.000061 0.030389 0.000192
100 32 0.000009 0.023343 0.000023
480 2 0.000060 0.000608 0.000159
900 32 0.000102 0.032354 0.000285
580 4 0.000062 0.002962 0.000211
340 2 0.000040 0.000540 0.000135
340 8 0.000039 0.009194 0.000125
880 32 0.000104 0.040563 0.000293
600 32 0.000064 0.031602 0.000198
200 2 0.000019 0.000589 0.000076
480 4 0.000060 0.002441 0.000176
20 8 0.000003 0.007449 0.000003
180 4 0.000018 0.004172 0.000090
260 16 0.000029 0.019510 0.000105
300 2 0.000044 0.001038 0.000121
740 32 0.000086 0.032455 0.000239
1000 2 0.000126 0.000480 0.000338
880 16 0.000110 0.018134 0.000292
920 32 0.000100 0.032116 0.000293
860 8 0.000097 0.008916 0.000292
340 32 0.000035 0.034864 0.000123
380 8 0.000040 0.009181 0.000125
440 32 0.000057 0.033705 0.000172
180 32 0.000019 0.023384 0.000089
580 8 0.000059 0.010006 0.000164
140 8 0.000013 0.008852 0.000070
760 4 0.000085 0.004002 0.000257
860 32 0.000092 0.027999 0.000256
600 8 0.000067 0.009189 0.000201
620 2 0.000084 0.000674 0.000231
660 16 0.000073 0.019416 0.000221
540 32 0.000054 0.033945 0.000177
140 2 0.000014 0.000431 0.000076
940 4 0.000111 0.003883 0.000321
20 4 0.000002 0.003282 0.000003
680 4 0.000072 0.003056 0.000216
660 8 0.000071 0.011282 0.000207
960 8 0.000104 0.010481 0.000276
800 8 0.000085 0.012101 0.000243
100 2 0.000010 0.000744 0.000028
400 4 0.000043 0.002291 0.000134
960 16 0.000114 0.021050 0.000308
820 16 0.000102 0.013729 0.000263
760 8 0.000086 0.009928 0.000244
380 32 0.000045 0.029990 0.000135
680 16 0.000073 0.019133 0.000221
660 4 0.000079 0.004044 0.000239
560 16 0.000056 0.013429 0.000180
340 16 0.000045 0.018408 0.000123
760 2 0.000085 0.000353 0.000251
1000 16 0.000129 0.020244 0.000335
80 8 0.000008 0.007830 0.000017
460 16 0.000049 0.018313 0.000156
380 16 0.000042 0.012708 0.000133
320 8 0.000034 0.008935 0.000128
1000 8 0.000115 0.008900 0.000319
220 4 0.000023 0.003510 0.000083
120 8 0.000012 0.008109 0.000027
320 4 0.000035 0.002561 0.000114
900 4 0.000103 0.003183 0.000278
560 8 0.000042 0.006371 0.000143
280 32 0.000028 0.026363 0.000097
500 2 0.000064 0.001100 0.000167
740 16 0.000087 0.019835 0.000242
180 16 0.000017 0.016581 0.000079
260 2 0.000031 0.000541 0.000106
360 2 0.000038 0.000786 0.000127
300 32 0.000028 0.031170 0.000100
800 2 0.000087 0.001204 0.000279
240 2 0.000024 0.001647 0.000102
300 4 0.000036 0.003760 0.000129
820 2 0.000118 0.001797 0.000274
880 4 0.000110 0.004046 0.000302
440 16 0.000054 0.018361 0.000147
80 32 0.000007 0.019568 0.000015
220 2 0.000026 0.000921 0.000094
280 2 0.000041 0.001307 0.000133
600 2 0.000084 0.001168 0.000257
640 16 0.000066 0.017591 0.000202
280 16 0.000030 0.018516 0.000098
660 2 0.000089 0.001183 0.000236
460 4 0.000049 0.002905 0.000155
140 32 0.000014 0.027727 0.000070
300 8 0.000037 0.006387 0.000122
900 8 0.000108 0.008989 0.000280
360 16 0.000036 0.018167 0.000114
60 4 0.000006 0.004393 0.000012
740 4 0.000098 0.004385 0.000266
580 32 0.000066 0.029541 0.000193
640 2 0.000072 0.000874 0.000193
400 16 0.000039 0.016523 0.000126
100 16 0.000010 0.013389 0.000021
640 8 0.000071 0.009478 0.000213
580 16 0.000050 0.018784 0.000170
440 2 0.000054 0.001185 0.000170
680 8 0.000077 0.005844 0.000225
840 32 0.000104 0.033609 0.000249
940 8 0.000108 0.009320 0.000305
720 8 0.000085 0.007869 0.000228
320 2 0.000037 0.000372 0.000124
780 16 0.000084 0.019117 0.000235
720 32 0.000073 0.027865 0.000216
820 4 0.000114 0.004198 0.000278
60 8 0.000006 0.007141 0.000012
480 16 0.000059 0.016844 0.000155
140 4 0.000014 0.003615 0.000070
780 8 0.000095 0.009064 0.000258
120 32 0.000011 0.020498 0.000024
420 4 0.000048 0.003823 0.000154
40 4 0.000005 0.003019 0.000009
400 8 0.000043 0.009344 0.000150
1000 4 0.000125 0.003210 0.000338
160 16 0.000015 0.017265 0.000067
900 16 0.000112 0.016738 0.000291
420 2 0.000053 0.000889 0.000161
260 8 0.000035 0.008578 0.000100
140 16 0.000015 0.014779 0.000083
240 8 0.000024 0.007458 0.000089
160 8 0.000017 0.008706 0.000069
540 8 0.000061 0.005551 0.000169
240 4 0.000023 0.002338 0.000090
100 4 0.000010 0.003034 0.000021
160 32 0.000015 0.032773 0.000070
460 32 0.000046 0.032360 0.000145
380 4 0.000041 0.004116 0.000140
620 16 0.000065 0.018655 0.000203
700 2 0.000074 0.000625 0.000208
920 2 0.000124 0.001756 0.000331
640 4 0.000077 0.003598 0.000226
400 32 0.000042 0.025075 0.000127
980 8 0.000113 0.009154 0.000308
880 8 0.000129 0.008624 0.000300
240 32 0.000024 0.027375 0.000092
740 8 0.000092 0.008561 0.000223
420 16 0.000042 0.018005 0.000139
960 32 0.000098 0.037707 0.000292
320 32 0.000027 0.028991 0.000088
560 2 0.000065 0.000397 0.000191
720 4 0.000081 0.004111 0.000229
60 32 0.000006 0.021848 0.000013
20 16 0.000003 0.006790 0.000004
80 4 0.000008 0.003992 0.000016
800 16 0.000096 0.019830 0.000266
540 4 0.000060 0.003752 0.000176
200 4 0.000022 0.003228 0.000083
900 2 0.000120 0.001060 0.000304
20 32 0.000002 0.009928 0.000004
660 32 0.000063 0.026228 0.000202
480 8 0.000048 0.007032 0.000156
940 16 0.000107 0.017578 0.000301
940 32 0.000098 0.037381 0.000280
40 32 0.000004 0.014462 0.000007
700 16 0.000080 0.016966 0.000248
420 8 0.000044 0.009218 0.000145
760 32 0.000073 0.032587 0.000230
120 16 0.000013 0.016113 0.000026
820 32 0.000093 0.020267 0.000245
760 16 0.000083 0.016509 0.000224
540 16 0.000055 0.020304 0.000166
180 8 0.000017 0.008356 0.000071
700 4 0.000077 0.003999 0.000218
700 32 0.000079 0.031917 0.000232
980 16 0.000103 0.018060 0.000301
940 2 0.000156 0.001291 0.000293
280 8 0.000029 0.007302 0.000108
380 2 0.000049 0.001731 0.000142
40 2 0.000004 0.000575 0.000008
240 16 0.000023 0.018462 0.000086
400 2 0.000060 0.000745 0.000146
620 32 0.000067 0.032101 0.000193
160 2 0.000016 0.000871 0.000071
920 4 0.000106 0.003608 0.000297
700 2 0.000077 0.000682 0.000246
380 2 0.000041 0.000932 0.000124
840 4 0.000098 0.003363 0.000273
700 8 0.000084 0.009389 0.000214
740 16 0.000087 0.016315 0.000235
300 2 0.000045 0.000983 0.000115
240 2 0.000031 0.000693 0.000097
940 4 0.000110 0.004096 0.000301
660 16 0.000068 0.019553 0.000225
200 32 0.000021 0.018780 0.000089
160 16 0.000016 0.016412 0.000068
260 2 0.000038 0.000882 0.000094
560 16 0.000056 0.015955 0.000172
160 8 0.000015 0.010005 0.000071
140 32 0.000013 0.022472 0.000067
500 8 0.000058 0.007929 0.000174
400 32 0.000040 0.027057 0.000124
80 8 0.000007 0.005808 0.000014
120 2 0.000008 0.000923 0.000017
440 4 0.000034 0.003640 0.000105
480 2 0.000065 0.000982 0.000171
640 16 0.000074 0.016202 0.000212
560 4 0.000061 0.003948 0.000177
40 4 0.000003 0.002041 0.000008
840 32 0.000096 0.031462 0.000244
400 8 0.000047 0.009573 0.000175
680 16 0.000073 0.019845 0.000208
620 2 0.000084 0.001147 0.000209
380 32 0.000040 0.026190 0.000120
820 4 0.000095 0.003256 0.000261
500 16 0.000055 0.015860 0.000165
800 32 0.000088 0.034876 0.000262
960 2 0.000109 0.001180 0.000281
100 32 0.000009 0.019972 0.000018
660 4 0.000079 0.004041 0.000240
100 2 0.000014 0.000801 0.000031
740 2 0.000087 0.001250 0.000232
900 16 0.000103 0.016835 0.000260
880 2 0.000110 0.000978 0.000309
560 32 0.000057 0.028647 0.000176
880 4 0.000097 0.003750 0.000268
620 32 0.000057 0.031695 0.000180
320 4 0.000030 0.002889 0.000094
640 2 0.000081 0.001053 0.000217
460 16 0.000047 0.018838 0.000146
200 4 0.000020 0.002955 0.000083
340 2 0.000038 0.000405 0.000121
860 16 0.000099 0.014981 0.000275
180 32 0.000019 0.017054 0.000079
920 8 0.000122 0.008999 0.000305
460 4 0.000051 0.003450 0.000156
960 8 0.000112 0.009920 0.000316
860 2 0.000112 0.000797 0.000269
200 16 0.000022 0.013117 0.000093
100 8 0.000009 0.009200 0.000021
280 4 0.000030 0.004165 0.000104
1000 32 0.000113 0.035950 0.000324
700 16 0.000077 0.019901 0.000179
220 32 0.000022 0.026865 0.000080
180 16 0.000017 0.018649 0.000072
340 32 0.000030 0.022477 0.000112
640 8 0.000064 0.009123 0.000173
920 16 0.000094 0.016471 0.000287
960 4 0.000121 0.003124 0.000274
120 16 0.000012 0.015161 0.000026
740 32 0.000072 0.029961 0.000224
960 32 0.000115 0.037674 0.000298
660 32 0.000082 0.034071 0.000238
20 2 0.000002 0.000748 0.000004
700 4 0.000082 0.003346 0.000230
320 16 0.000034 0.019855 0.000112
440 16 0.000049 0.017811 0.000149
820 2 0.000110 0.001207 0.000272
980 16 0.000107 0.016938 0.000316
680 32 0.000066 0.033841 0.000198
140 2 0.000017 0.001340 0.000073
760 16 0.000087 0.015637 0.000227
600 2 0.000066 0.000953 0.000205
460 32 0.000039 0.031997 0.000127
580 16 0.000072 0.018725 0.000214
360 8 0.000038 0.007725 0.000122
600 4 0.000066 0.003448 0.000200
860 4 0.000102 0.002547 0.000279
620 16 0.000076 0.019784 0.000202
280 2 0.000029 0.001030 0.000098
520 2 0.000061 0.001024 0.000187
320 32 0.000028 0.029612 0.000100
300 32 0.000028 0.034402 0.000101
200 2 0.000021 0.000721 0.000078
480 8 0.000057 0.010326 0.000172
420 4 0.000041 0.003222 0.000134
980 8 0.000117 0.008215 0.000346
520 8 0.000069 0.008500 0.000170
320 2 0.000039 0.000745 0.000126
740 8 0.000086 0.009985 0.000229
980 2 0.000119 0.001226 0.000367
200 8 0.000021 0.007805 0.000093
180 4 0.000017 0.002874 0.000070
380 16 0.000038 0.016642 0.000122
800 8 0.000089 0.008964 0.000275
620 4 0.000070 0.002767 0.000196
260 8 0.000027 0.008760 0.000097
240 8 0.000023 0.009663 0.000085
700 32 0.000061 0.028701 0.000201
360 4 0.000027 0.002807 0.000096
400 16 0.000040 0.013123 0.000107
40 2 0.000003 0.000626 0.000008
360 32 0.000039 0.029909 0.000123
60 2 0.000009 0.001298 0.000016
120 8 0.000013 0.008327 0.000025
880 8 0.000117 0.007759 0.000296
500 4 0.000058 0.003392 0.000171
260 4 0.000028 0.002942 0.000102
140 4 0.000015 0.003465 0.000067
940 8 0.000109 0.008655 0.000301
720 4 0.000084 0.003952 0.000226
240 32 0.000024 0.028105 0.000082
820 16 0.000089 0.013400 0.000253
640 4 0.000071 0.003315 0.000206
220 8 0.000026 0.009906 0.000087
400 4 0.000047 0.003290 0.000137
560 2 0.000070 0.001065 0.000213
440 32 0.000054 0.034751 0.000184
280 16 0.000030 0.018565 0.000100
720 32 0.000075 0.028582 0.000235
540 2 0.000075 0.001179 0.000191
840 16 0.000094 0.019995 0.000247
160 2 0.000014 0.000663 0.000071
900 2 0.000097 0.001590 0.000274
860 32 0.000085 0.038707 0.000253
420 32 0.000039 0.032832 0.000129
600 16 0.000063 0.016787 0.000184
420 8 0.000044 0.009275 0.000139
800 16 0.000090 0.017295 0.000247
980 4 0.000117 0.003508 0.000326
640 32 0.000069 0.028095 0.000211
780 16 0.000094 0.016450 0.000250
340 16 0.000039 0.014811 0.000120
160 4 0.000014 0.003622 0.000069
120 4 0.000014 0.004400 0.000028
260 32 0.000031 0.030040 0.000090
260 16 0.000027 0.010339 0.000081
80 32 0.000008 0.018775 0.000018
760 32 0.000083 0.029901 0.000244
280 8 0.000029 0.007134 0.000100
580 4 0.000066 0.003737 0.000169
60 32 0.000005 0.022179 0.000012
460 8 0.000047 0.008637 0.000144
900 4 0.000103 0.003760 0.000276
580 8 0.000073 0.008294 0.000199
600 8 0.000072 0.009679 0.000206
920 32 0.000092 0.032588 0.000258
800 4 0.000102 0.003285 0.000278
560 8 0.000060 0.006734 0.000181
360 2 0.000039 0.001049 0.000115
1000 2 0.000134 0.000558 0.000382
620 8 0.000070 0.007356 0.000190
220 2 0.000023 0.001460 0.000087
660 2 0.000084 0.001246 0.000233
940 32 0.000104 0.038116 0.000287
880 16 0.000091 0.019830 0.000286
120 32 0.000012 0.022324 0.000022
680 4 0.000064 0.003881 0.000182
940 2 0.000108 0.000769 0.000294
500 32 0.000063 0.028134 0.000191
300 8 0.000030 0.009005 0.000099
820 8 0.000095 0.006437 0.000270
540 8 0.000053 0.005485 0.000154
580 2 0.000066 0.000754 0.000167
340 4 0.000038 0.003982 0.000122
600 32 0.000064 0.034337 0.000187
40 8 0.000004 0.006110 0.000009
60 4 0.000006 0.003182 0.000013
840 2 0.000116 0.001176 0.000287
920 4 0.000122 0.003460 0.000327
480 32 0.000052 0.028320 0.000149
720 8 0.000078 0.008342 0.000212
460 2 0.000072 0.001472 0.000170
100 4 0.000010 0.004220 0.000023
1000 4 0.000116 0.002468 0.000313
1000 8 0.000122 0.008332 0.000311
760 4 0.000087 0.003283 0.000221
520 4 0.000055 0.002949 0.000158
840 8 0.000095 0.009617 0.000271
660 8 0.000078 0.009716 0.000225
20 32 0.000002 0.009863 0.000004
760 2 0.000108 0.000746 0.000275
420 2 0.000059 0.001440 0.000144
480 16 0.000050 0.016502 0.000161
140 16 0.000019 0.013814 0.000064
780 4 0.000094 0.003933 0.000255
780 2 0.000107 0.000727 0.000286
220 4 0.000026 0.003890 0.000093
20 8 0.000002 0.005101 0.000003
40 16 0.000004 0.006912 0.000009
520 32 0.000044 0.036526 0.000143
960 16 0.000114 0.017131 0.000338
80 4 0.000008 0.002901 0.000017
320 8 0.000035 0.008941 0.000109
720 16 0.000081 0.017474 0.000231
820 32 0.000094 0.023279 0.000247
240 4 0.000024 0.004145 0.000091
540 16 0.000062 0.020027 0.000176
400 2 0.000052 0.001226 0.000135
540 32 0.000049 0.034289 0.000164
80 16 0.000008 0.011918 0.000017
100 16 0.000011 0.013944 0.000024
440 2 0.000056 0.001214 0.000160
1000 16 0.000103 0.017662 0.000295
60 8 0.000005 0.007694 0.000011
680 2 0.000090 0.001315 0.000215
180 2 0.000019 0.000619 0.000077
20 16 0.000003 0.008925 0.000004
480 4 0.000049 0.003208 0.000170
800 2 0.000090 0.001127 0.000254
920 2 0.000128 0.000999 0.000322
420 16 0.000040 0.017920 0.000126
240 16 0.000024 0.012934 0.000088
980 32 0.000099 0.031429 0.000297
80 2 0.000009 0.001252 0.000021
900 8 0.000101 0.007865 0.000319
740 4 0.000078 0.002859 0.000218
380 8 0.000040 0.009060 0.000128
140 8 0.000015 0.007894 0.000072
380 4 0.000037 0.002967 0.000130
340 8 0.000038 0.008465 0.000131
300 4 0.000033 0.003321 0.000125
900 32 0.000104 0.034415 0.000284
300 16 0.000033 0.016310 0.000112
40 32 0.000004 0.013469 0.000023
160 32 0.000015 0.022728 0.000066
360 16 0.000040 0.021054 0.000148
440 8 0.000045 0.007749 0.000141
680 8 0.000080 0.009370 0.000241
880 32 0.000105 0.029431 0.000277
180 8 0.000019 0.006557 0.000070
720 2 0.000092 0.000427 0.000227
540 4 0.000061 0.002977 0.000177
940 16 0.000111 0.019969 0.000311
20 4 0.000002 0.001947 0.000003
60 16 0.000006 0.015215 0.000013
220 16 0.000022 0.017559 0.000095
580 32 0.000065 0.030974 0.000183
500 2 0.000074 0.001043 0.000172
780 32 0.000089 0.034384 0.000230
780 8 0.000092 0.006378 0.000249
520 16 0.000054 0.018890 0.000162
760 8 0.000086 0.009113 0.000237
860 8 0.000093 0.008227 0.000254
280 32 0.000029 0.028538 0.000093
820 4 0.000093 0.003067 0.000266
540 8 0.000061 0.008252 0.000176
600 4 0.000072 0.003670 0.000206
720 16 0.000076 0.015982 0.000214
80 32 0.000007 0.014594 0.000016
300 16 0.000029 0.014298 0.000094
220 32 0.000022 0.022006 0.000080
360 16 0.000038 0.016154 0.000119
600 16 0.000073 0.019052 0.000210
760 4 0.000087 0.004026 0.000227
200 8 0.000022 0.009251 0.000086
320 4 0.000034 0.003672 0.000113
620 32 0.000070 0.035681 0.000207
800 32 0.000088 0.036215 0.000254
180 8 0.000019 0.008251 0.000076
640 16 0.000074 0.021632 0.000206
380 4 0.000045 0.003951 0.000149
660 2 0.000079 0.001379 0.000218
720 2 0.000107 0.000807 0.000266
280 16 0.000029 0.016075 0.000106
860 4 0.000111 0.003277 0.000319
280 8 0.000032 0.008520 0.000110
500 2 0.000083 0.001211 0.000172
320 32 0.000034 0.034215 0.000118
820 32 0.000081 0.025434 0.000222
680 2 0.000109 0.001301 0.000267
560 8 0.000065 0.008085 0.000191
640 32 0.000072 0.027024 0.000224
140 8 0.000014 0.008323 0.000065
600 2 0.000070 0.001106 0.000214
100 2 0.000010 0.000368 0.000021
900 4 0.000106 0.003217 0.000295
960 32 0.000112 0.030802 0.000295
980 32 0.000098 0.029282 0.000292
180 16 0.000019 0.015862 0.000078
680 32 0.000077 0.029544 0.000215
420 4 0.000041 0.003331 0.000129
960 16 0.000119 0.020168 0.000329
460 32 0.000043 0.030599 0.000151
340 4 0.000032 0.002958 0.000110
60 8 0.000005 0.006205 0.000013
240 2 0.000029 0.000757 0.000103
920 8 0.000098 0.008484 0.000273
700 32 0.000076 0.031754 0.000228
220 16 0.000022 0.016627 0.000080
340 8 0.000032 0.007845 0.000117
620 2 0.000079 0.000642 0.000203
200 32 0.000021 0.027179 0.000085
660 16 0.000064 0.020397 0.000182
180 32 0.000017 0.024609 0.000078
720 4 0.000061 0.002549 0.000199
100 32 0.000009 0.019320 0.000025
480 8 0.000061 0.008771 0.000155
80 16 0.000007 0.016050 0.000015
700 8 0.000077 0.009530 0.000220
120 4 0.000012 0.003394 0.000027
300 4 0.000031 0.003045 0.000106
580 16 0.000061 0.018917 0.000211
500 16 0.000056 0.017161 0.000170
1000 4 0.000108 0.003497 0.000316
720 32 0.000081 0.030397 0.000231
580 4 0.000076 0.003547 0.000206
980 4 0.000130 0.003756 0.000330
180 4 0.000019 0.003440 0.000077
640 2 0.000076 0.000882 0.000216
920 32 0.000099 0.031069 0.000279
20 2 0.000003 0.001452 0.000003
1000 2 0.000127 0.001189 0.000343
880 2 0.000119 0.001365 0.000302
380 16 0.000044 0.013870 0.000129
600 8 0.000069 0.007217 0.000192
40 2 0.000005 0.001226 0.000009
120 2 0.000013 0.001201 0.000036
680 4 0.000084 0.004523 0.000232
940 16 0.000095 0.018458 0.000263
580 8 0.000064 0.008373 0.000160
780 32 0.000103 0.036046 0.000235
400 16 0.000043 0.017595 0.000131
940 2 0.000129 0.001297 0.000345
820 16 0.000094 0.014503 0.000258
780 4 0.000104 0.003568 0.000261
340 32 0.000033 0.027459 0.000121
80 8 0.000008 0.005231 0.000028
400 4 0.000048 0.002428 0.000132
840 32 0.000097 0.033064 0.000251
80 4 0.000008 0.003898 0.000016
740 2 0.000096 0.000751 0.000256
880 16 0.000116 0.020075 0.000264
260 2 0.000025 0.000853 0.000089
940 8 0.000108 0.007990 0.000297
900 2 0.000130 0.001084 0.000336
920 2 0.000117 0.001454 0.000312
460 2 0.000062 0.000435 0.000171
700 4 0.000078 0.003134 0.000220
740 16 0.000083 0.018935 0.000195
240 16 0.000026 0.017033 0.000087
480 2 0.000054 0.000638 0.000179
540 4 0.000064 0.004055 0.000177
20 4 0.000002 0.003118 0.000004
880 32 0.000106 0.033412 0.000255
540 16 0.000051 0.016041 0.000168
480 4 0.000049 0.004253 0.000148
160 4 0.000017 0.003032 0.000068
880 8 0.000103 0.008163 0.000254
340 2 0.000038 0.001157 0.000135
80 2 0.000010 0.000735 0.000020
140 4 0.000015 0.003009 0.000066
620 4 0.000071 0.003922 0.000201
400 8 0.000048 0.009207 0.000151
140 16 0.000015 0.014871 0.000064
460 8 0.000048 0.007332 0.000147
440 8 0.000048 0.006208 0.000153
860 8 0.000107 0.008718 0.000290
220 2 0.000027 0.000499 0.000089
440 4 0.000054 0.002463 0.000178
860 32 0.000093 0.032767 0.000262
980 16 0.000119 0.019289 0.000311
940 4 0.000076 0.003142 0.000212
40 4 0.000004 0.002953 0.000007
560 16 0.000057 0.013902 0.000170
800 8 0.000092 0.006637 0.000265
300 8 0.000032 0.009707 0.000105
920 16 0.000109 0.017643 0.000302
220 8 0.000023 0.006883 0.000087
820 2 0.000101 0.000704 0.000275
840 2 0.000089 0.001306 0.000278
660 4 0.000080 0.003341 0.000222
200 4 0.000021 0.004101 0.000081
240 32 0.000025 0.020601 0.000087
1000 8 0.000107 0.008771 0.000295
820 8 0.000097 0.005900 0.000268
320 16 0.000037 0.016504 0.000111
380 8 0.000044 0.006683 0.000137
40 32 0.000004 0.014443 0.000009
280 32 0.000026 0.023194 0.000093
660 32 0.000070 0.028564 0.000205
380 2 0.000050 0.000704 0.000144
60 2 0.000006 0.000888 0.000012
780 16 0.000092 0.013675 0.000252
240 8 0.000028 0.008007 0.000105
840 8 0.000101 0.008442 0.000294
560 2 0.000071 0.000968 0.000194
760 8 0.000100 0.009732 0.000208
20 16 0.000002 0.006459 0.000004
580 2 0.000070 0.001270 0.000182
100 16 0.000010 0.013147 0.000023
840 16 0.000105 0.017496 0.000300
980 8 0.000113 0.009337 0.000307
20 8 0.000002 0.004526 0.000003
120 8 0.000012 0.006452 0.000026
580 32 0.000059 0.028682 0.000162
460 4 0.000051 0.003802 0.000150
300 32 0.000029 0.034190 0.000112
160 32 0.000015 0.025137 0.000065
280 4 0.000033 0.004632 0.000104
1000 16 0.000108 0.019841 0.000305
760 16 0.000081 0.016133 0.000223
460 16 0.000049 0.015228 0.000149
360 4 0.000039 0.003856 0.000130
900 8 0.000106 0.009005 0.000279
440 16 0.000049 0.019472 0.000146
60 16 0.000005 0.012902 0.000011
360 32 0.000034 0.023261 0.000124
360 2 0.000045 0.001171 0.000122
900 32 0.000103 0.036326 0.000275
500 32 0.000056 0.034452 0.000188
140 2 0.000018 0.001079 0.000067
660 8 0.000078 0.008234 0.000228
720 8 0.000085 0.009275 0.000225
180 2 0.000019 0.000907 0.000093
600 32 0.000061 0.031793 0.000186
640 8 0.000072 0.007894 0.000214
120 32 0.000011 0.024577 0.000024
740 32 0.000081 0.031155 0.000229
700 16 0.000082 0.017514 0.000244
140 32 0.000013 0.017538 0.000064
280 2 0.000027 0.000815 0.000098
20 32 0.000003 0.011266 0.000004
840 4 0.000094 0.003417 0.000246
920 4 0.000106 0.003341 0.000303
160 16 0.000017 0.013551 0.000073
940 32 0.000106 0.024078 0.000288
800 16 0.000095 0.018394 0.000275
440 2 0.000056 0.001352 0.000153
480 32 0.000053 0.029476 0.000160
60 4 0.000006 0.002872 0.000011
400 2 0.000064 0.001115 0.000151
440 32 0.000045 0.031518 0.000145
40 8 0.000003 0.005796 0.000007
100 4 0.000010 0.002134 0.000025
680 16 0.000080 0.017850 0.000235
240 4 0.000024 0.003945 0.000094
880 4 0.000123 0.002673 0.000298
520 2 0.000061 0.001045 0.000184
780 2 0.000106 0.000865 0.000294
