size threads sequential_time parallel_time builtin_time
1000 16 0.000083 0.001935 0.000317
880 4 0.000063 0.000409 0.000278
780 16 0.000059 0.001410 0.000206
80 4 0.000006 0.000393 0.000014
460 32 0.000035 0.002538 0.000142
560 4 0.000043 0.000385 0.000172
400 8 0.000031 0.000699 0.000101
820 4 0.000062 0.000390 0.000220
300 4 0.000023 0.000362 0.000087
700 2 0.000052 0.000190 0.000186
800 16 0.000061 0.001466 0.000215
740 8 0.000052 0.000790 0.000228
440 4 0.000029 0.000380 0.000099
340 8 0.000025 0.000713 0.000100
980 2 0.000080 0.000216 0.000304
460 2 0.000035 0.000173 0.000135
80 16 0.000005 0.001204 0.000014
940 2 0.000077 0.000225 0.000296
180 8 0.000013 0.000701 0.000054
220 8 0.000014 0.001722 0.000058
520 2 0.000041 0.000199 0.000158
380 32 0.000026 0.002302 0.000085
340 2 0.000025 0.000185 0.000106
840 8 0.000055 0.000856 0.000224
400 2 0.000031 0.000182 0.000104
80 8 0.000005 0.000585 0.000014
640 2 0.000051 0.000184 0.000195
880 32 0.000063 0.002630 0.000278
60 4 0.000005 0.000331 0.000010
480 8 0.000033 0.000767 0.000145
140 32 0.000009 0.001889 0.000048
920 4 0.000075 0.000371 0.000291
740 2 0.000052 0.000209 0.000243
240 8 0.000016 0.002287 0.000062
420 32 0.000032 0.003391 0.000128
680 8 0.000054 0.000747 0.000211
660 2 0.000053 0.000201 0.000200
1000 8 0.000081 0.000745 0.000312
360 16 0.000025 0.002647 0.000107
500 8 0.000034 0.000771 0.000117
160 2 0.000011 0.000153 0.000046
800 2 0.000061 0.000217 0.000229
200 32 0.000013 0.002070 0.000047
20 8 0.000001 0.000511 0.000003
200 4 0.000013 0.001131 0.000053
320 8 0.000024 0.000743 0.000096
900 4 0.000069 0.000397 0.000206
420 16 0.000032 0.001454 0.000124
680 16 0.000054 0.001523 0.000210
140 2 0.000009 0.000155 0.000043
760 32 0.000057 0.003888 0.000236
360 2 0.000026 0.000165 0.000109
680 32 0.000053 0.004000 0.000215
480 2 0.000033 0.000194 0.000140
320 4 0.000024 0.000385 0.000092
60 8 0.000004 0.000715 0.000010
540 4 0.000042 0.000385 0.000163
400 16 0.000030 0.001177 0.000102
720 2 0.000057 0.000207 0.000221
900 16 0.000068 0.001419 0.000207
840 16 0.000055 0.001550 0.000231
500 16 0.000034 0.001284 0.000132
580 16 0.000043 0.001284 0.000111
360 8 0.000025 0.000737 0.000109
200 2 0.000012 0.000148 0.000049
420 2 0.000032 0.000170 0.000121
520 8 0.000040 0.002050 0.000155
100 32 0.000007 0.001740 0.000016
820 16 0.000062 0.002206 0.000227
160 4 0.000012 0.000408 0.000046
960 8 0.000073 0.000777 0.000255
520 4 0.000040 0.000357 0.000156
380 2 0.000025 0.000180 0.000084
900 4 0.000068 0.000399 0.000207
440 4 0.000029 0.000363 0.000098
140 16 0.000009 0.001119 0.000045
740 16 0.000053 0.001601 0.000227
320 2 0.000024 0.000162 0.000095
600 16 0.000047 0.001530 0.000182
140 2 0.000010 0.000179 0.000045
740 8 0.000052 0.000755 0.000224
480 32 0.000033 0.003386 0.000144
640 8 0.000050 0.000669 0.000195
520 2 0.000040 0.000199 0.000154
780 8 0.000058 0.000689 0.000206
780 2 0.000059 0.000199 0.000208
460 4 0.000035 0.000369 0.000137
480 8 0.000033 0.000680 0.000141
200 32 0.000013 0.002348 0.000047
300 4 0.000022 0.000367 0.000091
300 8 0.000023 0.000736 0.000088
840 32 0.000055 0.002641 0.000224
460 2 0.000035 0.000188 0.000143
20 8 0.000001 0.000469 0.000002
880 16 0.000063 0.001183 0.000294
180 16 0.000013 0.001463 0.000057
300 32 0.000022 0.002020 0.000091
880 4 0.000063 0.000393 0.000272
360 4 0.000025 0.000427 0.000106
540 4 0.000042 0.000369 0.000165
400 16 0.000031 0.001389 0.000103
40 32 0.000003 0.000932 0.000006
260 16 0.000016 0.001452 0.000081
240 8 0.000015 0.000635 0.000065
640 2 0.000050 0.000197 0.000193
260 32 0.000016 0.002157 0.000080
580 16 0.000043 0.002016 0.000119
100 8 0.000007 0.000779 0.000016
180 2 0.000014 0.000163 0.000058
640 16 0.000050 0.001396 0.000195
480 4 0.000032 0.000365 0.000142
880 2 0.000063 0.000226 0.000273
660 16 0.000052 0.003179 0.000203
80 16 0.000005 0.001075 0.000014
460 16 0.000035 0.001383 0.000139
820 4 0.000063 0.000365 0.000220
900 2 0.000069 0.000209 0.000207
980 32 0.000116 0.004073 0.000370
180 8 0.000013 0.003049 0.000058
760 32 0.000057 0.002529 0.000237
580 2 0.000043 0.000210 0.000112
140 32 0.000010 0.003999 0.000045
680 2 0.000054 0.000195 0.000210
360 2 0.000026 0.000181 0.000104
60 4 0.000005 0.000328 0.000010
1000 8 0.000114 0.001014 0.000410
220 16 0.000019 0.001277 0.000074
500 4 0.000034 0.000348 0.000116
340 8 0.000025 0.000725 0.000102
240 4 0.000015 0.000377 0.000063
980 2 0.000081 0.000225 0.000305
980 16 0.000080 0.002225 0.000307
920 32 0.000076 0.002548 0.000295
120 2 0.000008 0.000148 0.000025
80 8 0.000005 0.000583 0.000014
420 8 0.000032 0.001714 0.000127
100 32 0.000009 0.002041 0.000019
380 32 0.000033 0.003062 0.000116
920 2 0.000110 0.000272 0.000434
280 2 0.000019 0.000166 0.000074
360 16 0.000025 0.001231 0.000108
660 4 0.000052 0.000371 0.000202
100 2 0.000007 0.000158 0.000016
1000 4 0.000085 0.000349 0.000312
740 4 0.000052 0.000381 0.000260
960 4 0.000073 0.000388 0.000259
840 4 0.000055 0.000394 0.000237
400 4 0.000031 0.000366 0.000103
920 8 0.000073 0.000765 0.000291
800 8 0.000059 0.000736 0.000214
60 8 0.000004 0.000645 0.000010
120 32 0.000008 0.001581 0.000025
880 32 0.000064 0.003276 0.000281
20 4 0.000002 0.000311 0.000003
640 32 0.000051 0.002702 0.000204
160 32 0.000012 0.004056 0.000044
700 4 0.000052 0.000376 0.000190
820 8 0.000062 0.000643 0.000219
60 32 0.000004 0.001667 0.000010
540 2 0.000042 0.000197 0.000165
720 32 0.000057 0.003709 0.000218
200 8 0.000015 0.000855 0.000061
140 4 0.000009 0.000380 0.000046
340 16 0.000029 0.001362 0.000100
680 4 0.000054 0.000365 0.000206
700 32 0.000051 0.002800 0.000189
940 16 0.000077 0.001610 0.000299
500 2 0.000035 0.000183 0.000112
540 16 0.000042 0.001300 0.000164
220 8 0.000014 0.000673 0.000063
40 4 0.000003 0.000344 0.000006
660 2 0.000052 0.000184 0.000201
120 16 0.000008 0.001186 0.000025
260 8 0.000016 0.000749 0.000082
860 2 0.000069 0.000208 0.000264
180 32 0.000013 0.002150 0.000061
140 8 0.000010 0.000728 0.000046
160 16 0.000011 0.001317 0.000044
120 4 0.000008 0.000316 0.000025
1000 2 0.000081 0.000236 0.000320
340 32 0.000025 0.002484 0.000103
800 4 0.000060 0.000401 0.000218
480 2 0.000033 0.000169 0.000140
280 4 0.000020 0.000416 0.000074
700 16 0.000051 0.001472 0.000185
320 32 0.000024 0.002489 0.000114
900 32 0.000069 0.003725 0.000213
660 8 0.000061 0.000998 0.000205
520 8 0.000040 0.000771 0.000157
500 16 0.000035 0.001544 0.000110
760 2 0.000057 0.000205 0.000252
220 32 0.000014 0.002068 0.000058
720 8 0.000057 0.000688 0.000226
580 8 0.000043 0.001756 0.000107
360 32 0.000025 0.002135 0.000111
940 2 0.000076 0.000222 0.000295
340 4 0.000025 0.000347 0.000098
20 2 0.000001 0.000148 0.000002
420 2 0.000032 0.000180 0.000125
620 8 0.000048 0.001472 0.000189
620 16 0.000048 0.001397 0.000193
300 2 0.000022 0.000157 0.000088
800 16 0.000059 0.001456 0.000214
500 8 0.000035 0.000756 0.000113
180 4 0.000013 0.000347 0.000066
520 32 0.000040 0.003089 0.000161
60 16 0.000005 0.001140 0.000010
840 8 0.000055 0.000716 0.000232
120 8 0.000009 0.001601 0.000026
440 2 0.000029 0.000176 0.000106
360 8 0.000026 0.000747 0.000111
900 8 0.000069 0.000771 0.000208
100 4 0.000007 0.000338 0.000016
940 32 0.000077 0.003311 0.000300
560 32 0.000044 0.003026 0.000175
960 2 0.000073 0.000229 0.000262
560 2 0.000044 0.000179 0.000166
580 4 0.000043 0.000343 0.000107
920 16 0.000075 0.001542 0.000290
780 4 0.000059 0.001238 0.000208
420 16 0.000032 0.001454 0.000125
640 4 0.000051 0.000360 0.000193
560 16 0.000044 0.001301 0.000172
900 16 0.000110 0.001756 0.000206
860 32 0.000069 0.004777 0.000271
340 2 0.000025 0.000165 0.000100
600 2 0.000048 0.000176 0.000182
840 2 0.000055 0.000198 0.000225
520 16 0.000041 0.001431 0.000160
440 32 0.000029 0.002300 0.000102
80 2 0.000006 0.000152 0.000015
240 16 0.000015 0.001405 0.000067
420 4 0.000032 0.000373 0.000127
740 2 0.000052 0.000203 0.000224
820 2 0.000062 0.000195 0.000218
560 4 0.000043 0.000340 0.000167
200 16 0.000013 0.001189 0.000050
600 4 0.000047 0.000404 0.000181
840 16 0.000055 0.001524 0.000225
480 16 0.000033 0.001380 0.000144
800 2 0.000060 0.000193 0.000219
400 32 0.000030 0.002402 0.000102
200 2 0.000012 0.000161 0.000057
380 8 0.000025 0.000832 0.000084
680 32 0.000053 0.002632 0.000213
960 32 0.000073 0.002485 0.000260
400 2 0.000030 0.000181 0.000112
800 32 0.000061 0.002529 0.000214
560 8 0.000044 0.000934 0.000171
760 8 0.000057 0.000716 0.000253
80 32 0.000006 0.001643 0.000014
620 32 0.000049 0.002762 0.000194
320 16 0.000025 0.001396 0.000098
440 8 0.000029 0.000708 0.000104
860 4 0.000070 0.000403 0.000267
40 8 0.000003 0.000593 0.000006
200 4 0.000012 0.001549 0.000050
220 4 0.000014 0.000356 0.000057
860 16 0.000070 0.002442 0.000267
240 32 0.000018 0.002811 0.000064
160 8 0.000012 0.000796 0.000049
320 8 0.000024 0.000758 0.000093
1000 16 0.000084 0.001520 0.000315
680 8 0.000054 0.000741 0.000204
580 32 0.000043 0.002630 0.000110
820 16 0.000062 0.001300 0.000228
940 4 0.000077 0.000364 0.000296
600 32 0.000047 0.002604 0.000187
280 32 0.000019 0.002203 0.000078
40 2 0.000003 0.000154 0.000006
220 2 0.000014 0.000163 0.000063
240 2 0.000015 0.000161 0.000062
1000 32 0.000082 0.002437 0.000316
420 32 0.000032 0.002443 0.000127
940 8 0.000077 0.000736 0.000296
980 4 0.000079 0.000402 0.000306
820 32 0.000061 0.002892 0.000222
500 32 0.000034 0.003632 0.000114
440 16 0.000029 0.002049 0.000104
20 32 0.000002 0.000975 0.000003
760 4 0.000057 0.000372 0.000239
100 16 0.000007 0.001170 0.000015
20 16 0.000002 0.000704 0.000002
660 32 0.000052 0.002236 0.000207
540 32 0.000042 0.002169 0.000168
40 16 0.000003 0.000843 0.000006
280 8 0.000019 0.000676 0.000078
620 4 0.000051 0.000352 0.000188
60 2 0.000004 0.000134 0.000010
620 2 0.000049 0.000184 0.000190
760 16 0.000057 0.001233 0.000233
160 4 0.000012 0.000348 0.000046
260 2 0.000016 0.000154 0.000076
380 4 0.000028 0.000352 0.000083
880 8 0.000063 0.000970 0.000273
380 16 0.000026 0.002044 0.000086
980 8 0.000080 0.000782 0.000312
460 8 0.000035 0.000744 0.000138
920 4 0.000075 0.000390 0.000289
160 2 0.000012 0.000160 0.000043
300 16 0.000023 0.002167 0.000092
280 16 0.000026 0.001515 0.000085
960 16 0.000074 0.001403 0.000262
720 4 0.000057 0.000381 0.000222
700 8 0.000052 0.000780 0.000188
780 16 0.000059 0.001970 0.000207
260 4 0.000016 0.000349 0.000079
680 16 0.000055 0.001365 0.000208
80 4 0.000005 0.000388 0.000014
600 8 0.000047 0.000760 0.000182
720 2 0.000057 0.000208 0.000220
540 8 0.000043 0.000749 0.000178
860 8 0.000070 0.000794 0.000265
780 32 0.000059 0.002768 0.000209
400 8 0.000030 0.000715 0.000108
720 16 0.000056 0.002441 0.000220
700 2 0.000053 0.000191 0.000185
320 4 0.000024 0.000356 0.000093
460 32 0.000041 0.002506 0.000166
740 32 0.000052 0.003393 0.000229
200 4 0.000013 0.000392 0.000052
80 16 0.000005 0.000989 0.000014
60 16 0.000004 0.001067 0.000010
640 2 0.000050 0.000179 0.000200
680 8 0.000054 0.000698 0.000210
40 32 0.000003 0.001109 0.000006
580 32 0.000043 0.003460 0.000113
280 4 0.000020 0.000384 0.000077
900 2 0.000069 0.000218 0.000209
380 2 0.000025 0.000177 0.000083
480 32 0.000033 0.002276 0.000145
800 32 0.000061 0.002647 0.000234
560 4 0.000046 0.000329 0.000172
840 16 0.000058 0.003031 0.000222
720 32 0.000058 0.002456 0.000219
740 4 0.000052 0.000388 0.000229
100 16 0.000006 0.000968 0.000016
120 2 0.000008 0.000155 0.000025
440 16 0.000029 0.001426 0.000101
200 16 0.000013 0.002575 0.000050
700 4 0.000052 0.000374 0.000187
340 32 0.000026 0.004324 0.000104
460 32 0.000035 0.003990 0.000142
280 32 0.000019 0.002198 0.000078
840 8 0.000059 0.000728 0.000232
540 16 0.000042 0.001398 0.000162
80 4 0.000005 0.000368 0.000014
760 32 0.000057 0.002966 0.000237
140 8 0.000010 0.000775 0.000047
320 32 0.000024 0.002313 0.000097
300 32 0.000022 0.002738 0.000093
920 4 0.000074 0.000403 0.000308
20 4 0.000002 0.000285 0.000003
260 16 0.000016 0.001347 0.000078
340 4 0.000025 0.000395 0.000101
620 16 0.000049 0.001353 0.000188
120 16 0.000008 0.001038 0.000025
420 2 0.000032 0.000182 0.000125
460 16 0.000035 0.001304 0.000138
660 4 0.000051 0.000370 0.000201
400 8 0.000030 0.000674 0.000101
1000 32 0.000080 0.004401 0.000320
340 16 0.000025 0.001321 0.000102
880 16 0.000063 0.001555 0.000278
620 8 0.000065 0.000746 0.000194
180 8 0.000013 0.000787 0.000057
380 4 0.000025 0.000336 0.000088
440 32 0.000029 0.002342 0.000099
640 32 0.000051 0.002309 0.000203
180 32 0.000013 0.002177 0.000058
680 4 0.000054 0.000368 0.000212
880 4 0.000063 0.000488 0.000273
220 32 0.000014 0.001942 0.000060
540 2 0.000042 0.000186 0.000168
800 16 0.000061 0.001501 0.000219
440 4 0.000033 0.000372 0.000103
300 16 0.000022 0.001320 0.000090
1000 8 0.000081 0.000731 0.000330
340 8 0.000026 0.000787 0.000100
520 2 0.000040 0.000170 0.000155
300 2 0.000023 0.000176 0.000087
860 2 0.000070 0.000218 0.000268
900 16 0.000068 0.001432 0.000206
240 4 0.000016 0.000348 0.000067
660 2 0.000052 0.000188 0.000201
960 4 0.000073 0.000366 0.000258
900 8 0.000069 0.000789 0.000206
900 4 0.000069 0.001191 0.000207
140 4 0.000009 0.000381 0.000044
740 2 0.000052 0.000188 0.000224
120 32 0.000008 0.001705 0.000026
580 16 0.000043 0.001368 0.000111
360 2 0.000026 0.000161 0.000107
280 16 0.000020 0.001314 0.000073
60 2 0.000005 0.000164 0.000010
520 4 0.000040 0.000362 0.000157
900 32 0.000070 0.003471 0.000204
780 2 0.000059 0.000264 0.000213
200 8 0.000012 0.000823 0.000049
180 2 0.000013 0.000172 0.000054
1000 4 0.000083 0.000348 0.000310
560 8 0.000043 0.000632 0.000166
720 16 0.000057 0.001320 0.000220
20 2 0.000002 0.000176 0.000002
740 16 0.000052 0.001351 0.000233
780 8 0.000059 0.001250 0.000209
940 32 0.000076 0.002832 0.000298
400 4 0.000030 0.000421 0.000107
240 2 0.000016 0.000163 0.000062
160 32 0.000011 0.003194 0.000044
880 32 0.000063 0.002689 0.000277
380 16 0.000026 0.001378 0.000096
780 32 0.000059 0.003718 0.000214
480 4 0.000033 0.000387 0.000146
760 8 0.000058 0.000813 0.000232
320 2 0.000024 0.000159 0.000094
920 32 0.000075 0.002585 0.000296
640 8 0.000051 0.000756 0.000195
620 32 0.000048 0.002436 0.000190
60 32 0.000004 0.001821 0.000010
620 2 0.000049 0.000182 0.000191
760 16 0.000057 0.001384 0.000233
720 2 0.000057 0.000223 0.000221
820 8 0.000061 0.000654 0.000217
700 2 0.000052 0.000188 0.000186
240 32 0.000015 0.001987 0.000062
580 8 0.000043 0.000831 0.000113
40 4 0.000003 0.000291 0.000006
80 2 0.000005 0.000139 0.000014
320 4 0.000024 0.000422 0.000096
100 4 0.000006 0.000357 0.000016
260 8 0.000016 0.000778 0.000077
40 8 0.000003 0.000510 0.000006
960 32 0.000073 0.002233 0.000267
960 8 0.000075 0.000784 0.000263
580 4 0.000043 0.000367 0.000108
360 16 0.000025 0.001470 0.000108
500 32 0.000035 0.003589 0.000113
100 2 0.000007 0.000152 0.000016
640 16 0.000051 0.001477 0.000198
440 8 0.000029 0.000840 0.000099
840 4 0.000056 0.000364 0.000228
220 2 0.000014 0.000156 0.000058
20 8 0.000002 0.001676 0.000002
740 32 0.000053 0.002557 0.000230
700 8 0.000052 0.000699 0.000188
260 4 0.000016 0.000348 0.000078
440 2 0.000029 0.000190 0.000098
940 4 0.000075 0.000371 0.000293
140 32 0.000009 0.001702 0.000046
860 16 0.000069 0.001457 0.000270
420 16 0.000032 0.003614 0.000125
720 8 0.000057 0.000712 0.000224
320 16 0.000025 0.002152 0.000094
160 4 0.000012 0.000342 0.000047
500 2 0.000034 0.000191 0.000110
920 16 0.000075 0.001554 0.000288
1000 16 0.000082 0.002257 0.000315
160 2 0.000011 0.000175 0.000066
660 8 0.000052 0.000786 0.000201
480 2 0.000033 0.000177 0.000146
320 8 0.000024 0.000750 0.000092
980 4 0.000080 0.000390 0.000309
480 8 0.000033 0.000741 0.000141
120 8 0.000008 0.000726 0.000026
80 8 0.000005 0.000646 0.000014
800 4 0.000059 0.000382 0.000218
560 16 0.000044 0.001321 0.000169
760 4 0.000056 0.000383 0.000233
140 2 0.000009 0.000166 0.000043
540 8 0.000042 0.000748 0.000162
360 32 0.000025 0.002170 0.000112
20 16 0.000002 0.000547 0.000003
680 16 0.000054 0.001215 0.000216
620 4 0.000048 0.000429 0.000187
520 8 0.000041 0.000769 0.000153
680 2 0.000055 0.000190 0.000204
560 2 0.000044 0.000178 0.000167
140 16 0.000009 0.001246 0.000045
560 32 0.000043 0.003390 0.000174
780 4 0.000059 0.000373 0.000212
860 8 0.000068 0.000733 0.000268
980 8 0.000119 0.001068 0.000456
580 2 0.000044 0.000183 0.000109
980 32 0.000079 0.002487 0.000314
340 2 0.000025 0.000167 0.000101
500 4 0.000035 0.000395 0.000111
640 4 0.000050 0.000342 0.000192
840 32 0.000055 0.002710 0.000225
820 2 0.000062 0.000200 0.000223
460 2 0.000036 0.000166 0.000139
1000 2 0.000081 0.000218 0.000314
380 8 0.000026 0.000613 0.000083
920 2 0.000073 0.000215 0.000287
960 2 0.000073 0.000217 0.000259
600 32 0.000047 0.002768 0.000184
420 8 0.000032 0.000693 0.000127
260 32 0.000018 0.001837 0.000079
80 32 0.000006 0.003233 0.000015
240 8 0.000015 0.000775 0.000070
460 8 0.000035 0.001828 0.000140
280 8 0.000029 0.000904 0.000109
680 32 0.000054 0.004474 0.000213
160 16 0.000011 0.001530 0.000044
500 16 0.000034 0.001450 0.000114
840 2 0.000056 0.000255 0.000227
220 4 0.000014 0.000328 0.000057
980 2 0.000080 0.000204 0.000305
800 2 0.000059 0.000196 0.000212
940 8 0.000077 0.000746 0.000295
520 32 0.000040 0.002534 0.000160
460 4 0.000035 0.000337 0.000143
880 8 0.000063 0.000765 0.000289
880 2 0.000064 0.000235 0.000272
40 16 0.000003 0.000946 0.000006
360 8 0.000025 0.001398 0.000107
820 4 0.000062 0.000370 0.000235
220 16 0.000014 0.001408 0.000058
280 2 0.000019 0.000279 0.000076
300 4 0.000023 0.000396 0.000087
660 32 0.000052 0.003708 0.000207
520 16 0.000047 0.001702 0.000179
400 16 0.000045 0.001749 0.000157
60 4 0.000004 0.000385 0.000010
600 2 0.000046 0.000217 0.000183
180 4 0.000013 0.000373 0.000054
540 32 0.000042 0.002333 0.000168
920 8 0.000074 0.000732 0.000291
480 16 0.000033 0.002346 0.000144
200 32 0.000012 0.002122 0.000052
860 4 0.000069 0.000450 0.000270
420 4 0.000032 0.000379 0.000124
100 32 0.000007 0.001749 0.000016
600 16 0.000047 0.001422 0.000185
120 4 0.000008 0.000313 0.000025
260 2 0.000016 0.000156 0.000084
700 32 0.000053 0.002843 0.000185
780 16 0.000059 0.001446 0.000213
380 32 0.000025 0.001787 0.000089
540 4 0.000042 0.000351 0.000167
740 8 0.000053 0.000748 0.000226
700 16 0.000052 0.001505 0.000189
760 2 0.000058 0.000203 0.000239
960 16 0.000086 0.001473 0.000257
40 2 0.000003 0.000149 0.000006
500 8 0.000034 0.000740 0.000116
20 32 0.000001 0.000752 0.000003
980 16 0.000079 0.001492 0.000309
860 32 0.000071 0.002658 0.000274
660 16 0.000052 0.003093 0.000203
420 32 0.000032 0.002560 0.000131
160 8 0.000012 0.000730 0.000048
100 8 0.000007 0.001925 0.000016
400 32 0.000031 0.002085 0.000107
400 2 0.000031 0.000170 0.000108
60 8 0.000004 0.000670 0.000011
940 16 0.000077 0.001332 0.000296
180 16 0.000013 0.001648 0.000057
600 4 0.000047 0.000380 0.000183
240 16 0.000015 0.001281 0.000062
800 8 0.000076 0.000727 0.000217
220 8 0.000015 0.000700 0.000058
360 4 0.000026 0.000364 0.000106
720 4 0.000061 0.000381 0.000217
300 8 0.000024 0.000780 0.000087
600 8 0.000047 0.000774 0.000180
820 16 0.000061 0.002902 0.000218
200 2 0.000013 0.000160 0.000051
820 32 0.000065 0.002815 0.000219
940 2 0.000076 0.000224 0.000296
320 32 0.000024 0.002192 0.000096
420 4 0.000032 0.000386 0.000126
120 4 0.000008 0.000355 0.000025
860 8 0.000069 0.000854 0.000267
660 16 0.000051 0.001486 0.000203
620 8 0.000048 0.001516 0.000186
60 32 0.000005 0.001803 0.000010
120 16 0.000008 0.001127 0.000029
840 8 0.000056 0.000705 0.000231
480 4 0.000033 0.000337 0.000143
800 32 0.000068 0.003031 0.000264
600 16 0.000047 0.001925 0.000185
660 4 0.000052 0.000371 0.000204
1000 4 0.000080 0.002356 0.000313
480 32 0.000032 0.002450 0.000144
620 32 0.000049 0.002648 0.000194
960 8 0.000074 0.000821 0.000262
980 32 0.000080 0.002435 0.000312
100 16 0.000007 0.000962 0.000016
360 4 0.000025 0.000376 0.000109
860 2 0.000069 0.000206 0.000267
400 4 0.000030 0.000341 0.000104
1000 32 0.000122 0.003214 0.000421
420 16 0.000032 0.001444 0.000129
300 4 0.000022 0.000377 0.000089
120 2 0.000008 0.000149 0.000025
460 16 0.000035 0.001842 0.000139
980 4 0.000079 0.000456 0.000328
280 32 0.000020 0.001960 0.000073
460 32 0.000035 0.002452 0.000142
260 2 0.000016 0.000158 0.000081
280 2 0.000019 0.000176 0.000073
200 4 0.000012 0.000342 0.000048
180 16 0.000013 0.002287 0.000057
140 8 0.000009 0.000685 0.000048
340 8 0.000025 0.001950 0.000100
440 16 0.000029 0.001491 0.000099
240 2 0.000015 0.000155 0.000065
800 2 0.000089 0.000288 0.000326
920 32 0.000074 0.002980 0.000297
20 16 0.000002 0.000649 0.000002
580 8 0.000044 0.000749 0.000114
560 4 0.000043 0.000344 0.000170
200 8 0.000013 0.000747 0.000048
400 8 0.000030 0.000736 0.000103
280 8 0.000019 0.000703 0.000074
700 8 0.000071 0.000699 0.000184
720 2 0.000057 0.000206 0.000219
560 8 0.000043 0.000683 0.000167
660 32 0.000052 0.002475 0.000206
440 8 0.000030 0.000725 0.000103
740 32 0.000052 0.002787 0.000231
840 16 0.000062 0.002843 0.000227
260 16 0.000016 0.001452 0.000081
280 4 0.000020 0.000341 0.000075
420 32 0.000032 0.003175 0.000127
80 2 0.000005 0.000155 0.000014
880 2 0.000063 0.000205 0.000277
420 2 0.000032 0.000189 0.000122
740 8 0.000052 0.001503 0.000225
80 16 0.000006 0.001211 0.000017
60 8 0.000006 0.000725 0.000015
760 4 0.000067 0.000424 0.000236
600 4 0.000046 0.000343 0.000182
500 2 0.000035 0.000183 0.000109
760 16 0.000057 0.001346 0.000233
640 8 0.000050 0.000896 0.000194
80 4 0.000005 0.000324 0.000014
900 2 0.000068 0.000221 0.000206
360 2 0.000026 0.000182 0.000107
140 32 0.000010 0.002046 0.000046
980 8 0.000079 0.000806 0.000310
380 8 0.000025 0.000670 0.000085
320 2 0.000024 0.000213 0.000095
960 32 0.000073 0.002307 0.000261
760 2 0.000057 0.000213 0.000238
340 2 0.000025 0.000168 0.000101
400 16 0.000031 0.001407 0.000102
380 32 0.000026 0.001842 0.000087
160 4 0.000012 0.000340 0.000047
920 2 0.000074 0.000274 0.000287
480 16 0.000033 0.002550 0.000142
1000 8 0.000082 0.000786 0.000315
560 32 0.000043 0.004777 0.000171
180 8 0.000013 0.000746 0.000058
360 16 0.000026 0.001958 0.000108
240 8 0.000016 0.000614 0.000064
220 4 0.000015 0.000369 0.000058
220 8 0.000014 0.000722 0.000057
500 4 0.000034 0.000427 0.000112
820 32 0.000062 0.002258 0.000219
600 32 0.000047 0.004002 0.000187
440 4 0.000029 0.000395 0.000102
580 4 0.000043 0.000339 0.000108
320 8 0.000024 0.000747 0.000093
540 32 0.000047 0.003811 0.000175
780 32 0.000058 0.002629 0.000213
680 32 0.000054 0.002503 0.000214
220 32 0.000015 0.003857 0.000061
180 4 0.000013 0.000378 0.000062
660 8 0.000052 0.000771 0.000201
620 4 0.000051 0.000380 0.000187
960 4 0.000075 0.000406 0.000260
980 2 0.000081 0.000223 0.000308
840 4 0.000055 0.000383 0.000238
540 8 0.000042 0.000716 0.000177
200 16 0.000012 0.001255 0.000049
320 16 0.000024 0.001253 0.000096
240 4 0.000015 0.000399 0.000064
60 2 0.000004 0.000133 0.000010
380 16 0.000079 0.001232 0.000086
560 2 0.000043 0.000169 0.000169
880 32 0.000063 0.002537 0.000279
300 8 0.000023 0.000678 0.000090
100 2 0.000007 0.000195 0.000018
120 8 0.000008 0.000814 0.000028
500 32 0.000036 0.002273 0.000116
940 2 0.000076 0.000233 0.000298
940 4 0.000081 0.000387 0.000294
40 32 0.000003 0.001165 0.000006
580 2 0.000044 0.000173 0.000115
920 16 0.000074 0.001386 0.000290
340 16 0.000026 0.002413 0.000101
840 32 0.000082 0.003323 0.000258
40 2 0.000002 0.000166 0.000006
540 4 0.000042 0.000435 0.000166
800 8 0.000059 0.000686 0.000215
640 32 0.000053 0.002390 0.000201
740 16 0.000052 0.001455 0.000247
780 16 0.000059 0.001241 0.000208
300 16 0.000022 0.001354 0.000090
600 2 0.000047 0.000180 0.000183
180 32 0.000014 0.002062 0.000059
220 16 0.000014 0.001315 0.000062
780 2 0.000059 0.000266 0.000210
900 4 0.000069 0.000405 0.000206
680 16 0.000054 0.002588 0.000213
300 32 0.000022 0.001770 0.000089
260 32 0.000015 0.002572 0.000082
40 4 0.000003 0.000306 0.000006
440 2 0.000029 0.000174 0.000102
660 2 0.000052 0.000230 0.000199
100 4 0.000006 0.000318 0.000016
680 8 0.000054 0.000717 0.000204
560 16 0.000043 0.001313 0.000170
140 4 0.000010 0.000358 0.000045
920 8 0.000075 0.000811 0.000286
460 4 0.000035 0.000373 0.000137
300 2 0.000022 0.000167 0.000086
60 16 0.000005 0.001082 0.000010
700 16 0.000052 0.002581 0.000190
900 32 0.000071 0.002941 0.000213
40 16 0.000003 0.000867 0.000007
160 8 0.000011 0.000796 0.000050
480 2 0.000033 0.000185 0.000146
20 4 0.000001 0.000318 0.000003
760 32 0.000060 0.002083 0.000235
520 8 0.000040 0.002201 0.000158
200 2 0.000013 0.000162 0.000049
640 16 0.000051 0.002493 0.000195
540 16 0.000043 0.001250 0.000167
120 32 0.000008 0.003469 0.000025
360 8 0.000026 0.000754 0.000110
520 32 0.000040 0.002658 0.000158
940 16 0.000075 0.001553 0.000302
