size threads sequential_time parallel_time builtin_time
550000 32 0.069246 0.061171 0.326297
900000 4 0.111529 0.098824 0.385639
400000 8 0.047961 0.042555 0.230607
250000 2 0.027380 0.026346 0.119159
800000 4 0.102568 0.088542 0.342160
100000 2 0.011421 0.010725 0.050865
100000 8 0.011354 0.010867 0.051972
850000 8 0.110780 0.092479 0.448168
400000 4 0.047220 0.043980 0.230419
500000 4 0.062763 0.052463 0.248645
950000 4 0.123472 0.106264 0.497440
700000 4 0.089964 0.077976 0.358704
850000 4 0.109913 0.092973 0.442316
1000000 32 0.119773 0.113465 0.525676
800000 8 0.102558 0.089547 0.340424
850000 16 0.109147 0.092103 0.445782
800000 32 0.104802 0.086956 0.336891
600000 32 0.077203 0.066581 0.358015
350000 4 0.042759 0.038189 0.198929
1000000 32 0.120388 0.111589 0.528471
300000 32 0.036797 0.033119 0.169228
500000 16 0.063332 0.054017 0.249616
550000 2 0.069149 0.060249 0.328241
750000 32 0.091939 0.082501 0.455369
850000 4 0.109854 0.096212 0.440970
150000 32 0.016770 0.017617 0.069065
100000 2 0.011353 0.010656 0.051433
150000 4 0.016789 0.015923 0.067648
50000 2 0.004680 0.005172 0.016717
100000 4 0.011388 0.010597 0.051314
900000 2 0.112658 0.099739 0.386746
300000 16 0.036645 0.033206 0.168858
100000 16 0.011447 0.011604 0.050893
900000 16 0.111855 0.098187 0.386676
400000 16 0.047201 0.043728 0.230384
450000 2 0.055952 0.048969 0.262754
300000 2 0.037495 0.034269 0.169768
850000 32 0.109670 0.096428 0.445287
300000 4 0.036577 0.032235 0.168650
1000000 8 0.120794 0.110785 0.527248
950000 8 0.123120 0.106327 0.496651
950000 2 0.124255 0.108541 0.498303
400000 4 0.047171 0.043912 0.231159
50000 8 0.004675 0.005583 0.016679
550000 8 0.069203 0.059325 0.325429
850000 8 0.109908 0.094594 0.447716
950000 4 0.123466 0.107805 0.497487
150000 8 0.016766 0.016044 0.068916
450000 4 0.057149 0.049371 0.261844
200000 4 0.020567 0.021050 0.092314
250000 8 0.027425 0.027059 0.118764
450000 16 0.055890 0.048251 0.264053
350000 2 0.043505 0.037723 0.199735
350000 8 0.042810 0.037823 0.199100
850000 16 0.109432 0.094171 0.444145
800000 16 0.103657 0.088877 0.337711
550000 16 0.069237 0.060489 0.326044
500000 4 0.062548 0.054381 0.248122
150000 2 0.018086 0.016886 0.067296
800000 4 0.103498 0.087283 0.338281
550000 4 0.069248 0.060619 0.325785
200000 32 0.020560 0.022926 0.091956
650000 32 0.079128 0.071236 0.270289
500000 8 0.063925 0.054030 0.249321
100000 8 0.011363 0.010896 0.050921
700000 4 0.089029 0.074388 0.365872
800000 2 0.103104 0.093323 0.337384
500000 2 0.062525 0.053568 0.249769
900000 32 0.111771 0.100103 0.383314
400000 32 0.047076 0.045093 0.229678
950000 16 0.122898 0.105750 0.507082
350000 32 0.042794 0.038863 0.200065
1000000 4 0.119443 0.111931 0.531488
150000 16 0.016781 0.016332 0.067892
450000 32 0.057088 0.050467 0.261465
400000 2 0.047271 0.043859 0.230108
850000 2 0.110360 0.094974 0.443962
300000 8 0.036394 0.032474 0.168543
550000 32 0.068970 0.059892 0.325974
950000 32 0.123209 0.105975 0.498764
250000 4 0.027386 0.026737 0.117735
450000 8 0.056762 0.048179 0.261956
700000 16 0.090409 0.077389 0.359494
700000 32 0.091481 0.076335 0.361895
500000 32 0.062420 0.054787 0.248672
350000 16 0.042831 0.038143 0.200027
50000 16 0.004717 0.006151 0.016666
250000 32 0.027513 0.028470 0.118125
250000 16 0.027379 0.027319 0.116988
650000 4 0.078920 0.074815 0.273988
700000 2 0.088958 0.077611 0.358981
700000 8 0.090889 0.074844 0.361646
900000 8 0.111609 0.101195 0.387601
1000000 2 0.120424 0.111464 0.529289
1000000 16 0.120114 0.108876 0.527788
800000 8 0.102962 0.088147 0.337326
750000 2 0.092468 0.082006 0.456031
750000 16 0.091858 0.081102 0.456935
600000 16 0.075594 0.066358 0.357396
200000 8 0.020556 0.021898 0.093234
50000 4 0.004678 0.005351 0.016817
200000 2 0.020559 0.022255 0.093028
600000 8 0.076100 0.066104 0.358133
50000 32 0.004679 0.006963 0.016652
750000 4 0.092283 0.086453 0.455122
750000 8 0.092415 0.081011 0.456303
200000 16 0.020566 0.022374 0.093038
650000 8 0.081758 0.070685 0.270887
100000 32 0.011362 0.012688 0.051738
400000 8 0.047763 0.043888 0.228146
250000 2 0.028374 0.028053 0.118020
600000 2 0.075909 0.067885 0.358084
650000 16 0.079460 0.072778 0.275646
900000 4 0.112355 0.100498 0.387861
600000 4 0.075881 0.066646 0.359953
650000 2 0.080489 0.072983 0.278525
50000 4 0.004676 0.005401 0.016637
950000 32 0.124997 0.104904 0.510553
500000 32 0.063791 0.056927 0.249458
400000 16 0.047167 0.044137 0.230498
850000 2 0.110742 0.095827 0.444896
600000 32 0.076123 0.065875 0.360024
850000 32 0.109424 0.092238 0.445668
300000 32 0.036640 0.033657 0.170546
350000 16 0.042904 0.037975 0.200077
350000 2 0.044162 0.039768 0.201786
650000 32 0.079388 0.072247 0.271346
850000 4 0.109949 0.092913 0.440195
450000 16 0.056276 0.048987 0.262474
950000 16 0.123705 0.103004 0.512045
600000 16 0.075744 0.067809 0.358885
250000 8 0.027529 0.027236 0.116871
950000 4 0.123096 0.106283 0.504176
900000 16 0.111727 0.101899 0.384188
700000 32 0.089369 0.077691 0.358173
550000 8 0.068880 0.061637 0.326056
400000 4 0.047224 0.042316 0.230137
600000 8 0.076127 0.066426 0.357591
750000 16 0.092235 0.081523 0.454865
700000 4 0.089564 0.076352 0.358980
950000 2 0.124939 0.108740 0.499189
800000 16 0.102995 0.086843 0.349262
300000 16 0.036395 0.032556 0.169094
100000 2 0.011370 0.010766 0.051027
250000 4 0.027380 0.026285 0.117220
800000 4 0.102922 0.086986 0.338433
900000 8 0.112823 0.098672 0.387342
100000 16 0.012471 0.011224 0.051245
1000000 32 0.119594 0.111319 0.526247
700000 16 0.089128 0.075834 0.364439
850000 8 0.110374 0.095666 0.444315
700000 8 0.089024 0.073850 0.366880
400000 32 0.049225 0.045108 0.229783
200000 16 0.020939 0.022175 0.092555
600000 2 0.076719 0.068042 0.360255
650000 4 0.078933 0.072928 0.273641
50000 32 0.004675 0.007457 0.016722
200000 32 0.020582 0.022737 0.093058
150000 2 0.016714 0.016425 0.067884
250000 16 0.027430 0.027334 0.118180
350000 4 0.042792 0.037172 0.200366
50000 8 0.004719 0.005497 0.016779
750000 4 0.092037 0.082217 0.456330
450000 4 0.055854 0.047410 0.261706
400000 2 0.047958 0.043136 0.230016
100000 32 0.011364 0.013331 0.051050
800000 2 0.104136 0.093164 0.336847
400000 8 0.047264 0.043224 0.231027
750000 8 0.092079 0.082026 0.454600
550000 2 0.070352 0.060922 0.325634
200000 4 0.020575 0.021169 0.091997
1000000 2 0.120662 0.113909 0.526145
1000000 8 0.120781 0.112860 0.529536
350000 32 0.042634 0.039999 0.200158
650000 16 0.079291 0.068921 0.277719
200000 2 0.020599 0.021035 0.093190
150000 4 0.016713 0.016680 0.067498
450000 32 0.055952 0.050053 0.267207
550000 4 0.069274 0.061072 0.326347
600000 4 0.075673 0.064908 0.359903
100000 4 0.011354 0.010735 0.052273
500000 4 0.062541 0.052677 0.250670
850000 16 0.109726 0.093053 0.443471
150000 32 0.016807 0.017893 0.067757
300000 2 0.036406 0.032526 0.168721
300000 8 0.038660 0.032303 0.167249
50000 16 0.004683 0.007255 0.016771
1000000 16 0.119609 0.112140 0.527883
1000000 4 0.120309 0.109766 0.526629
950000 8 0.126260 0.104069 0.502291
450000 8 0.056173 0.049156 0.261330
450000 2 0.057252 0.049491 0.263277
200000 8 0.020571 0.022024 0.092568
750000 2 0.092695 0.083754 0.456230
250000 2 0.027413 0.027255 0.119185
900000 2 0.111961 0.098414 0.387742
300000 4 0.036395 0.032570 0.169747
500000 2 0.062798 0.054772 0.248311
900000 32 0.111821 0.099805 0.382613
550000 16 0.068930 0.060164 0.325015
50000 2 0.004673 0.005355 0.017967
650000 2 0.080452 0.074205 0.274142
250000 32 0.027420 0.028058 0.117010
150000 8 0.018548 0.017157 0.067635
900000 4 0.111559 0.102051 0.382902
500000 8 0.062531 0.052870 0.249197
750000 32 0.092004 0.084466 0.457635
550000 32 0.069070 0.061235 0.331682
500000 16 0.062649 0.053697 0.249047
150000 16 0.016741 0.016617 0.067817
